id;agency_name;website;phone;instagram;telegram;whatsapp;vk;email;other_contacts;agency_url;source_url
2250;Парадайз Медиа;;+7(474) 237-58-88;;;;;;;https://eventcatalog.ru/agency/paradayz_media/;https://eventcatalog.ru/agency/event_agentstva/
2251;Парадиз;;+7(4942)36-04-04;;;;;;;https://eventcatalog.ru/agency/paradiz/;https://eventcatalog.ru/agency/event_agentstva/
2252;Парапапарам;;+7(926)133-05-85 / +7(926)198-00-28;;;;;;;https://eventcatalog.ru/agency/parapaparam/;https://eventcatalog.ru/agency/event_agentstva/
2253;Паритет;;+7(812)324-16-44 / +7(921)410-21-21;;;;;;;https://eventcatalog.ru/agency/paritet/;https://eventcatalog.ru/agency/event_agentstva/
2254;Партнер Событий;;+7(499)990-10-41;;;;;;;https://eventcatalog.ru/agency/partner_sobytiy/;https://eventcatalog.ru/agency/event_agentstva/
2255;Пасифик медиа;;+7(423)230-08-76 / +7(423)230-22-77;;;;;;;https://eventcatalog.ru/agency/pasifik_media/;https://eventcatalog.ru/agency/event_agentstva/
2256;Пастила;;+7(910)480-38-98;;;;;;;https://eventcatalog.ru/agency/pastila/;https://eventcatalog.ru/agency/event_agentstva/
2257;Патилэнд;;+7(861)274-75-85 / +7(988)242-98-90;;;;;;;https://eventcatalog.ru/agency/patilend/;https://eventcatalog.ru/agency/event_agentstva/
2258;Пеппи Играет;;+7(351)261-71-28 / +7(906)892-96-97;;;;;;;https://eventcatalog.ru/agency/peppi_igraet/;https://eventcatalog.ru/agency/event_agentstva/
2259;Первая Праздничная Компания;;+7(926) 105-99-73;;;;;;;https://eventcatalog.ru/agency/pervaya_prazdnichnaya_kompaniya/;https://eventcatalog.ru/agency/event_agentstva/
2260;Первое event-агентство Серпухова;;+7(496) 776-29-77 / +7(903) 525-50-35;;;;;;;https://eventcatalog.ru/agency/pervoe_event-agentstvo_serpuhova/;https://eventcatalog.ru/agency/event_agentstva/
2261;Первое Агентство Развлечений;;+7(495) 775-99-87;;;;;;;https://eventcatalog.ru/agency/pervoe_agentstvo_razvlecheniy/;https://eventcatalog.ru/agency/event_agentstva/
2262;Первое Русское Фолк-Event-Агентство;;+7(925)506-60-32;;;;;;;https://eventcatalog.ru/agency/pervoe_russkoe_folk-event-agentstvo/;https://eventcatalog.ru/agency/event_agentstva/
2263;Перемена;;+7(812) 922-49-39 / +7(812) 982-90-32;;;;;;;https://eventcatalog.ru/agency/peremena/;https://eventcatalog.ru/agency/event_agentstva/
2264;Персона Грата;;+7(380) 322-61-15;;;;;;;https://eventcatalog.ru/agency/persona_grata/;https://eventcatalog.ru/agency/event_agentstva/
2265;ПерсонаГрата;;+7(803) 226-11-56;;;;;;;https://eventcatalog.ru/agency/personagrata/;https://eventcatalog.ru/agency/event_agentstva/
2266;Персонаж;;+7(495)961-36-03;;;;;;;https://eventcatalog.ru/agency/personazh/;https://eventcatalog.ru/agency/event_agentstva/
2267;Петербургские зори-4;;+7(911)921-05-60 / +7(812)641-05-61;;;;;;;https://eventcatalog.ru/agency/peterburgskie_zori-4/;https://eventcatalog.ru/agency/event_agentstva/
2268;Петерсарт;;+7(812) 316-56-21 / +7(812) 316-08-75;;;;;;;https://eventcatalog.ru/agency/petersart/;https://eventcatalog.ru/agency/event_agentstva/
2269;Петрушка;;+7(812) 744-37-68 / +7(812) 716-69-44;;;;;;;https://eventcatalog.ru/agency/petrushka/;https://eventcatalog.ru/agency/event_agentstva/
2270;ПИАРТ;;+7(812) 332-16-76;;;;;;;https://eventcatalog.ru/agency/piart/;https://eventcatalog.ru/agency/event_agentstva/
2271;Пикник;;+7(900)266-37-00 / +7(953)069-06-83;;;;;;;https://eventcatalog.ru/agency/piknik/;https://eventcatalog.ru/agency/event_agentstva/
2272;Пион;;+7(929)017-78-24;;;;;;;https://eventcatalog.ru/agency/pion/;https://eventcatalog.ru/agency/event_agentstva/
2273;Пироги;;+7(8442) 50-34-75 / +7(8442) 26-40-45;;;;;;;https://eventcatalog.ru/agency/pirogi/;https://eventcatalog.ru/agency/event_agentstva/
2274;Питерцы;;+7(812)917-49-77;;;;;;;https://eventcatalog.ru/agency/pitercy/;https://eventcatalog.ru/agency/event_agentstva/
2275;Планета Holiday;;+7(3122) 756-185 / +7(3122) 251-121;;;;;;;https://eventcatalog.ru/agency/planeta_holiday/;https://eventcatalog.ru/agency/event_agentstva/
2276;Планета Людей;;+7(915) 221-27-26;;;;;;;https://eventcatalog.ru/agency/planeta_lyudey/;https://eventcatalog.ru/agency/event_agentstva/
2277;Планета Праздников;;+7(4922)46-10-91;;;;;;;https://eventcatalog.ru/agency/planeta_prazdnikov/;https://eventcatalog.ru/agency/event_agentstva/
2278;Планета Сервис;;+7(495)509-66-86;;;;;;;https://eventcatalog.ru/agency/planeta_servis/;https://eventcatalog.ru/agency/event_agentstva/
2279;Планета Хохотака;;+7(495) 669-41-64;;;;;;;https://eventcatalog.ru/agency/planeta_hohotaka/;https://eventcatalog.ru/agency/event_agentstva/
2280;Погостите;;+7(495)737-47-55 / +7(800)777-01-24;;;;;;;https://eventcatalog.ru/agency/pogostite/;https://eventcatalog.ru/agency/event_agentstva/
2281;Подiя;;+7(056) 790-35-83 / +7(067) 630-01-24;;;;;;;https://eventcatalog.ru/agency/podiya/;https://eventcatalog.ru/agency/event_agentstva/
2282;Подъёжики Спб;;+7(812) 363-16-36;;;;;;;https://eventcatalog.ru/agency/podezhiki_spb/;https://eventcatalog.ru/agency/event_agentstva/
2283;Поздравлялки.ру;;+7(925) 070-50-07;;;;;;;https://eventcatalog.ru/agency/pozdravlyalki_ru/;https://eventcatalog.ru/agency/event_agentstva/
2284;Позитиff СПб;;+7(812)528-96-33 / +7(812)933-29-45;;;;;;;https://eventcatalog.ru/agency/pozitiff_spb/;https://eventcatalog.ru/agency/event_agentstva/
2285;Позитифф;;+7(812) 933-29-45 / +7(812) 914-69-94;;;;;;;https://eventcatalog.ru/agency/pozitiff/;https://eventcatalog.ru/agency/event_agentstva/
2286;Пойди-Пройди;;+7(906)777-41-99;;;;;;;https://eventcatalog.ru/agency/poydi-proydi/;https://eventcatalog.ru/agency/event_agentstva/
2287;Полигон;;+7(812)386-64-40;;;;;;;https://eventcatalog.ru/agency/poligon/;https://eventcatalog.ru/agency/event_agentstva/
2288;Полилог;;+7(495)258-20-45;;;;;;;https://eventcatalog.ru/agency/polilog/;https://eventcatalog.ru/agency/event_agentstva/
2289;Попкорн;;+7(903)118-92-50;;;;;;;https://eventcatalog.ru/agency/popkorn/;https://eventcatalog.ru/agency/event_agentstva/
2290;Пора в дорогу;;+7(044) 592-10-44 / +7(044) 228-38-28;;;;;;;https://eventcatalog.ru/agency/pora_v_dorogu/;https://eventcatalog.ru/agency/event_agentstva/
2291;Порадуем;;+7(863) 259-03-40 / +7(918) 569-26-04;;;;;;;https://eventcatalog.ru/agency/poraduem/;https://eventcatalog.ru/agency/event_agentstva/
2292;Порт;;+7(351) 721-74-87;;;;;;;https://eventcatalog.ru/agency/port/;https://eventcatalog.ru/agency/event_agentstva/
2293;Порт Верный;;+7(495) 508-50-28 / +7(495) 518-18-08;;;;;;;https://eventcatalog.ru/agency/port_vernyy/;https://eventcatalog.ru/agency/event_agentstva/
2294;Посольство праздника;;+7(812)665-51-06;;;;;;;https://eventcatalog.ru/agency/posoljstvo_prazdnika/;https://eventcatalog.ru/agency/event_agentstva/
2295;Посольство стиля;;+7(909) 900-76-76 / +7(495) 948-17-94;;;;;;;https://eventcatalog.ru/agency/posoljstvo_stilya/;https://eventcatalog.ru/agency/event_agentstva/
2296;Поставщики эмоций;;+7(985)520-76-20 / +7(915)071-01-55;;;;;;;https://eventcatalog.ru/agency/postavwiki_emociy/;https://eventcatalog.ru/agency/event_agentstva/
2297;Потехи Час;;+7(495) 518-69-96;;;;;;;https://eventcatalog.ru/agency/potehi_chas/;https://eventcatalog.ru/agency/event_agentstva/
2298;Пп;;+7(812)981-44-06;;;;;;;https://eventcatalog.ru/agency/pp/;https://eventcatalog.ru/agency/event_agentstva/
2299;Правда;;+7(812) 982-11-37 / +7(968) 181-69-06;;;;;;;https://eventcatalog.ru/agency/pravda/;https://eventcatalog.ru/agency/event_agentstva/
2300;ПраздниК;;+7(495) 925-05-94;;;;;;;https://eventcatalog.ru/agency/prazdnik/;https://eventcatalog.ru/agency/event_agentstva/
2301;Праздник 77;;+7(495) 734-99-13;;;;;;;https://eventcatalog.ru/agency/prazdnik_77/;https://eventcatalog.ru/agency/event_agentstva/
2302;Праздник _;;+7(499) 409-75-03;;;;;;;https://eventcatalog.ru/agency/prazdnik-8/;https://eventcatalog.ru/agency/event_agentstva/
2303;Праздник Pro Sib;;+7(983)403-05-70;;;;;;;https://eventcatalog.ru/agency/prazdnik_pro_sib/;https://eventcatalog.ru/agency/event_agentstva/
2304;Праздник XXI века;;+7(495) 669-92-13 / +7(926) 831-72-23;;;;;;;https://eventcatalog.ru/agency/prazdnik_xxi_veka/;https://eventcatalog.ru/agency/event_agentstva/
2305;Праздник без хлопот;;+7(916) 883-12-91;;;;;;;https://eventcatalog.ru/agency/prazdnik_bez_hlopot/;https://eventcatalog.ru/agency/event_agentstva/
2306;Праздник в стиле Шок;;+7(495)517-27-93;;;;;;;https://eventcatalog.ru/agency/prazdnik_v_stile_shok/;https://eventcatalog.ru/agency/event_agentstva/
2307;Праздник высокого полета;;+7(903) 309-09-30 / +7(846) 275-75-45;;;;;;;https://eventcatalog.ru/agency/prazdnik_vysokogo_poleta/;https://eventcatalog.ru/agency/event_agentstva/
2308;Праздник детям;;+7(649) 549-88-56;;;;;;;https://eventcatalog.ru/agency/prazdnik_detyam/;https://eventcatalog.ru/agency/event_agentstva/
2309;Праздник для всех;;+7(38056) 370-57-27 / +7(38067) 562-84-74;;;;;;;https://eventcatalog.ru/agency/prazdnik_dlya_vseh/;https://eventcatalog.ru/agency/event_agentstva/
2310;Праздник Жизни;;+7(495) 789-65-34 / +7(495) 734-99-13;;;;;;;https://eventcatalog.ru/agency/prazdnik_zhizni/;https://eventcatalog.ru/agency/event_agentstva/
2311;Праздник Здесь;;+7(843) 214-78-55 / +7(919) 635-70-94;;;;;;;https://eventcatalog.ru/agency/prazdnik_zdesj/;https://eventcatalog.ru/agency/event_agentstva/
2312;Праздник Мечты;;+7(812) 954-31-36;;;;;;;https://eventcatalog.ru/agency/prazdnik_mechty/;https://eventcatalog.ru/agency/event_agentstva/
2313;Праздник на пороге;;+7(050) 936-97-42 / +7(066) 635-60-48;;;;;;;https://eventcatalog.ru/agency/prazdnik_na_poroge/;https://eventcatalog.ru/agency/event_agentstva/
2314;Праздник от Чеширского Кота;;+7(3462) 520-443 / +7(912) 818-50-66;;;;;;;https://eventcatalog.ru/agency/prazdnik_ot_cheshirskogo_kota/;https://eventcatalog.ru/agency/event_agentstva/
2315;Праздник Плюс;;+7(812) 232-43-82 / +7(901) 301-10-00;;;;;;;https://eventcatalog.ru/agency/prazdnik_plyus/;https://eventcatalog.ru/agency/event_agentstva/
2316;Праздник Праздником;;+7(495)724-57-17;;;;;;;https://eventcatalog.ru/agency/prazdnik_prazdnikom/;https://eventcatalog.ru/agency/event_agentstva/
2317;Праздник РВ;;+7(812) 981-21-01 / +7(812) 981-31-01;;;;;;;https://eventcatalog.ru/agency/prazdnik_rv/;https://eventcatalog.ru/agency/event_agentstva/
2318;Праздник РФ;;+7(911) 939-75-10 / +7(812) 303-10-41;;;;;;;https://eventcatalog.ru/agency/prazdnik_rf/;https://eventcatalog.ru/agency/event_agentstva/
2319;Праздник Сервис;;+7(988)246-55-50 / +7(861)246-55-50;;;;;;;https://eventcatalog.ru/agency/prazdnik_servis/;https://eventcatalog.ru/agency/event_agentstva/
2320;Праздник Сочи;;+7(862)233-59-53;;;;;;;https://eventcatalog.ru/agency/prazdnik_sochi/;https://eventcatalog.ru/agency/event_agentstva/
2321;Праздник&Веселье;;+7(495) 226-25-85;;;;;;;https://eventcatalog.ru/agency/prazdnikandveselje/;https://eventcatalog.ru/agency/event_agentstva/
2322;Праздник-Арт;;+7(909)978-09-67 / +7(926)677-06-45;;;;;;;https://eventcatalog.ru/agency/prazdnik-art/;https://eventcatalog.ru/agency/event_agentstva/
2323;Праздник-Пeрмь;;+7(908)271-84-60;;;;;;;https://eventcatalog.ru/agency/prazdnik-permj/;https://eventcatalog.ru/agency/event_agentstva/
2324;Праздники в Хабаровске;;+7(962) 220-28-65 / +7(421) 260-28-65;;;;;;;https://eventcatalog.ru/agency/prazdniki_v_habarovske/;https://eventcatalog.ru/agency/event_agentstva/
2325;Праздники для детей;;+7(495) 662-96-30 / +7(495) 741-80-01;;;;;;;https://eventcatalog.ru/agency/prazdniki_dlya_detey/;https://eventcatalog.ru/agency/event_agentstva/
2326;ПраздникРу;;+7(905) 827-11-95 / +7(912) 818-81-77;;;;;;;https://eventcatalog.ru/agency/prazdnikru/;https://eventcatalog.ru/agency/event_agentstva/
2327;Праздничное Агентство Карамеля;;+7(950)458-78-13;;;;;;;https://eventcatalog.ru/agency/prazdnichnoe_agentstvo_karamelya/;https://eventcatalog.ru/agency/event_agentstva/
2328;Праздничное агентство Краски;;+7(495) 968-65-78;;;;;;;https://eventcatalog.ru/agency/prazdnichnoe_agentstvo_kraski/;https://eventcatalog.ru/agency/event_agentstva/
2329;Праздничное Агентство Наталии Бочаровой;;+7(495)741-63-90 / +7(926)533-98-92;;;;;;;https://eventcatalog.ru/agency/prazdnichnoe_agentstvo_natalii_bocharovoy/;https://eventcatalog.ru/agency/event_agentstva/
2330;Праздничный бутик;;+7(495) 545-45-16;;;;;;;https://eventcatalog.ru/agency/prazdnichnyy_butik/;https://eventcatalog.ru/agency/event_agentstva/
2331;Праздничный Город;;+7(905)208-55-54 / +7(905)207-29-80;;;;;;;https://eventcatalog.ru/agency/prazdnichnyy_gorod/;https://eventcatalog.ru/agency/event_agentstva/
2332;Праздничный Дом 2000;;+7(495) 970-33-24 / +7(905) 550-46-58;;;;;;;https://eventcatalog.ru/agency/prazdnichnyy_dom_2000/;https://eventcatalog.ru/agency/event_agentstva/
2333;Праздничный кортеж;;+7(925) 805-84-48;;;;;;;https://eventcatalog.ru/agency/prazdnichnyy_kortezh/;https://eventcatalog.ru/agency/event_agentstva/
2334;Праздничный отдел;;+7(495) 365-03-59;;;;;;;https://eventcatalog.ru/agency/prazdnichnyy_otdel/;https://eventcatalog.ru/agency/event_agentstva/
2335;Праздничный Универмаг;;+7(906) 723-23-91;;;;;;;https://eventcatalog.ru/agency/prazdnichnyy_univermag/;https://eventcatalog.ru/agency/event_agentstva/
2336;Праздные Люди;;+7(4852) 97-12-77 / +7(903) 646-05-41;;;;;;;https://eventcatalog.ru/agency/prazdnye_lyudi/;https://eventcatalog.ru/agency/event_agentstva/
2337;Празникус;;+7(926)697-87-91;;;;;;;https://eventcatalog.ru/agency/pr_praznikus/;https://eventcatalog.ru/agency/event_agentstva/
2338;Президент Шоу;;+7(926)237-90-92 / +7(916)196-84-53;;;;;;;https://eventcatalog.ru/agency/prezident_shou/;https://eventcatalog.ru/agency/event_agentstva/
2339;ПРЕМЬЕР;;+7(342)227-44-71 / +7(342)227-44-77;;;;;;;https://eventcatalog.ru/agency/agentstvo_kommunikaciy_premjer/;https://eventcatalog.ru/agency/event_agentstva/
2340;Премьер _;;+7(843) 248-68-98 / +7(843) 267-19-99;;;;;;;https://eventcatalog.ru/agency/premjer-4/;https://eventcatalog.ru/agency/event_agentstva/
2341;Премьер Тревел;;+7(925)517-92-29;;;;;;;https://eventcatalog.ru/agency/premjer_trevel/;https://eventcatalog.ru/agency/event_agentstva/
2342;Престиж;;+7(347) 292-01-10 / +7(347) 225-88-10;;;;;;;https://eventcatalog.ru/agency/prestizh/;https://eventcatalog.ru/agency/event_agentstva/
2343;Привилегия;;+7(495) 971-25-29 / +7(916) 532-63-17;;;;;;;https://eventcatalog.ru/agency/privilegiya/;https://eventcatalog.ru/agency/event_agentstva/
2344;Привилегия new;;+7(495) 971-25-29 / +7(916) 532-63-17;;;;;;;https://eventcatalog.ru/agency/privilegiya_new/;https://eventcatalog.ru/agency/event_agentstva/
2345;Примеро;;+7(495) 772-63-38 / +7(926) 901-89-21;;;;;;;https://eventcatalog.ru/agency/primero/;https://eventcatalog.ru/agency/event_agentstva/
2346;Про-линия;;+7(4852)37-01-86;;;;;;;https://eventcatalog.ru/agency/pro-liniya/;https://eventcatalog.ru/agency/event_agentstva/
2347;Продавец счастья;http://www.happyseller.ru;+7(4742)71-00-99 / +7(903)699-65-35;;;;;;;https://eventcatalog.ru/agency/prodavec_schastjya/;https://eventcatalog.ru/agency/event_agentstva/
2348;Продюсерская компания;;+7(499) 248-81-01;;;;;;;https://eventcatalog.ru/agency/prodyuserskaya_kompaniya/;https://eventcatalog.ru/agency/event_agentstva/
2349;Продюсерский центр;;+7(343) 268-99-66 / +7(922) 218-88-86;;;;;;;https://eventcatalog.ru/agency/prodyuserskiy_centr/;https://eventcatalog.ru/agency/event_agentstva/
2350;Продюсерский центр Игоря Сандлера;;+7(926) 204-19-53;;;;;;;https://eventcatalog.ru/agency/prodyuserskiy_centr_igorya_sandlera/;https://eventcatalog.ru/agency/event_agentstva/
2351;Продюсерский центр Эдуарда Соловьева;;+7(985) 766-98-96 / +7(910) 458-24-42;;;;;;;https://eventcatalog.ru/agency/prodyuserskiy_centr_eduarda_solovjeva/;https://eventcatalog.ru/agency/event_agentstva/
2352;Проект Show;;+7(903) 574-33-44 / +7(905) 533-17-01;;;;;;;https://eventcatalog.ru/agency/proekt_show/;https://eventcatalog.ru/agency/event_agentstva/
2353;Проект#1;;+7(846)989-13-18;;;;;;;https://eventcatalog.ru/agency/proekt_1/;https://eventcatalog.ru/agency/event_agentstva/
2354;Проект-Х;;+7(861)204-89-76;;;;;;;https://eventcatalog.ru/agency/proekt-h/;https://eventcatalog.ru/agency/event_agentstva/
2355;Проекта;;+7(495) 773-46-02;;;;;;;https://eventcatalog.ru/agency/proekta/;https://eventcatalog.ru/agency/event_agentstva/
2356;Проекты для вас;;+7(912)265-71-45;;;;;;;https://eventcatalog.ru/agency/proekty_dlya_vas/;https://eventcatalog.ru/agency/event_agentstva/
2357;Прожектор;;+7(4912)41-91-08;;;;;;;https://eventcatalog.ru/agency/prozhektor/;https://eventcatalog.ru/agency/event_agentstva/
2358;Прома;;+7(343) 350-00-73;;;;;;;https://eventcatalog.ru/agency/proma/;https://eventcatalog.ru/agency/event_agentstva/
2359;Промо Юнит;;+7(905)209-33-81;;;;;;;https://eventcatalog.ru/agency/promo_yunit/;https://eventcatalog.ru/agency/event_agentstva/
2360;Промо-команда;;+7(391)211-96-69;;;;;;;https://eventcatalog.ru/agency/promo-komanda/;https://eventcatalog.ru/agency/event_agentstva/
2361;Промострана;;+7(495)280-09-71 / +7(926)590-78-38;;;;;;;https://eventcatalog.ru/agency/promostrana/;https://eventcatalog.ru/agency/event_agentstva/
2362;Промоушн ДВ;;+7(914)538-66-01 / +7(914)550-02-01;;;;;;;https://eventcatalog.ru/agency/promoushn_dv/;https://eventcatalog.ru/agency/event_agentstva/
2363;ПромЭкспо;;+7(495) 921-35-07 / +7(495) 662-53-15;;;;;;;https://eventcatalog.ru/agency/promekspo/;https://eventcatalog.ru/agency/event_agentstva/
2364;Проспер;;+7(395) 294-12-51 / +7(395) 276-27-75;;;;;;;https://eventcatalog.ru/agency/prosper/;https://eventcatalog.ru/agency/event_agentstva/
2365;Просто;;+7(4212) 661-333 / +7(914) 182-87-84;;;;;;;https://eventcatalog.ru/agency/prosto/;https://eventcatalog.ru/agency/event_agentstva/
2366;Простые люди;;+7(906) 085-15-24 / +7(909) 903-70-70;;;;;;;https://eventcatalog.ru/agency/prostye_lyudi/;https://eventcatalog.ru/agency/event_agentstva/
2367;Пруфикс;;+7(499)350-01-94;;;;;;;https://eventcatalog.ru/agency/prufiks/;https://eventcatalog.ru/agency/event_agentstva/
2368;Прятки Event Studio;;+7(916)183-42-19;;;;;;;https://eventcatalog.ru/agency/pryatki_event_studio/;https://eventcatalog.ru/agency/event_agentstva/
2369;Птица в руке;;+7(495) 514-47-86 / +7(916) 665-75-92;;;;;;;https://eventcatalog.ru/agency/ptica_v_ruke/;https://eventcatalog.ru/agency/event_agentstva/
2370;Птички;;+7(903)710-14-98;;;;;;;https://eventcatalog.ru/agency/ptichki/;https://eventcatalog.ru/agency/event_agentstva/
2371;Пумба-Юмба;;+7(38096) 788-84-72;;;;;;;https://eventcatalog.ru/agency/pumba-yumba/;https://eventcatalog.ru/agency/event_agentstva/
2372;Пунш;;+7(056) 374-74-47 / +7(097) 961-65-99;;;;;;;https://eventcatalog.ru/agency/punsh/;https://eventcatalog.ru/agency/event_agentstva/
2373;Пунш!;;+7(097) 961-65-99;;;;;;;https://eventcatalog.ru/agency/punsh-1/;https://eventcatalog.ru/agency/event_agentstva/
2374;Путешествие в Средневековье;;+7(032) 225-83-79 / +7(097) 701-50-51;;;;;;;https://eventcatalog.ru/agency/puteshestvie_v_srednevekovje/;https://eventcatalog.ru/agency/event_agentstva/
2375;ПЦ Премьер;;+7(343) 222-02-32 / +7(343) 264-83-69;;;;;;;https://eventcatalog.ru/agency/pc_premjer/;https://eventcatalog.ru/agency/event_agentstva/
2376;Пэйнтлэнд Парк;;+7(495) 926-81-11 / +7(495) 741-20-88;;;;;;;https://eventcatalog.ru/agency/peyntlend_park/;https://eventcatalog.ru/agency/event_agentstva/
2377;Пять Звезд;;+7(495)744-11-50;;;;;;;https://eventcatalog.ru/agency/pyatj_zvezd/;https://eventcatalog.ru/agency/event_agentstva/
2378;Рehome;;+7(812) 947-70-19;;;;;;;https://eventcatalog.ru/agency/rehome/;https://eventcatalog.ru/agency/event_agentstva/
2379;РА Zoom;;+7(495) 981-48-38;;;;;;;https://eventcatalog.ru/agency/ra_zoom/;https://eventcatalog.ru/agency/event_agentstva/
2380;Радуга;;+7(351) 255-57-17 / +7(922) 697-81-88;;;;;;;https://eventcatalog.ru/agency/raduga/;https://eventcatalog.ru/agency/event_agentstva/
2381;Радуга _;;+7(916) 160-44-60 / +7(496) 644-49-28;;;;;;;https://eventcatalog.ru/agency/raduga-1/;https://eventcatalog.ru/agency/event_agentstva/
2382;Радуга Eventa;;+7(495) 507 56 99 / +7(495) 544-78-89;;;;;;;https://eventcatalog.ru/agency/raduga_eventa/;https://eventcatalog.ru/agency/event_agentstva/
2383;Радуга Желаний;;+7(3952)93-23-22 / +7(904)155-98-87;;;;;;;https://eventcatalog.ru/agency/raduga_zhelaniy/;https://eventcatalog.ru/agency/event_agentstva/
2384;Развеселим;;+7(985) 255-25-59 / +7(915) 255-25-59;;;;;;;https://eventcatalog.ru/agency/razveselim/;https://eventcatalog.ru/agency/event_agentstva/
2385;Разгуляй;;+7(495) 768-20-53 / +7(905) 568-33-05;;;;;;;https://eventcatalog.ru/agency/razgulyay/;https://eventcatalog.ru/agency/event_agentstva/
2386;Распутин;;+7(383) 269-28-45 / +7(923) 108-80-13;;;;;;;https://eventcatalog.ru/agency/rasputin/;https://eventcatalog.ru/agency/event_agentstva/
2387;Ратоборцы;;+7(495) 589-54-41 / +7(903) 220-62-00;;;;;;;https://eventcatalog.ru/agency/ratoborcy/;https://eventcatalog.ru/agency/event_agentstva/
2388;Реинфо;;+7(862)262-20-42;;;;;;;https://eventcatalog.ru/agency/reinfo/;https://eventcatalog.ru/agency/event_agentstva/
2389;Рейтинг;;+7(831)419-53-24 / +7(831)419-77-20;;;;;;;https://eventcatalog.ru/agency/reyting/;https://eventcatalog.ru/agency/event_agentstva/
2390;Рекламафф;;+7(495) 998-17-03 / +7(916) 814-25-67;;;;;;;https://eventcatalog.ru/agency/reklamaff/;https://eventcatalog.ru/agency/event_agentstva/
2391;Рекламная группа Мы;;+7(911) 457-74-92 / +7(401) 221-32-03;;;;;;;https://eventcatalog.ru/agency/reklamnaya_gruppa_my/;https://eventcatalog.ru/agency/event_agentstva/
2392;Респектив;;+7(487) 238-41-52;;;;;;;https://eventcatalog.ru/agency/respektiv/;https://eventcatalog.ru/agency/event_agentstva/
2393;РЕСТ;;+7(924)210-17-00 / +7(4212)61-12-03;;;;;;;https://eventcatalog.ru/agency/rest/;https://eventcatalog.ru/agency/event_agentstva/
2394;РиМ;;+7(495) 258-47-57 / +7(906) 729-23-11;;;;;;;https://eventcatalog.ru/agency/rim/;https://eventcatalog.ru/agency/event_agentstva/
2395;Риц-Медиа;;+7(342) 294-32-73;;;;;;;https://eventcatalog.ru/agency/ric-media/;https://eventcatalog.ru/agency/event_agentstva/
2396;Родные Просторы;;+7(495) 784-92-00 / +7(495) 643-89-12;;;;;;;https://eventcatalog.ru/agency/rodnye_prostory/;https://eventcatalog.ru/agency/event_agentstva/
2397;Розовый слон;;+7(906)058-27-64 / +7(916)567-59-07;;;;;;;https://eventcatalog.ru/agency/rozovyy_slon/;https://eventcatalog.ru/agency/event_agentstva/
2398;Роксбери Клуб;;+7(901) 523-89-40;;;;;;;https://eventcatalog.ru/agency/roksberi_klub/;https://eventcatalog.ru/agency/event_agentstva/
2399;Росарт групп;;+7(499) 978-11-34;;;;;;;https://eventcatalog.ru/agency/rosart_grupp/;https://eventcatalog.ru/agency/event_agentstva/
2400;РосИвент;;+7(963)755-10-55 / +7(925)003-76-71;;;;;;;https://eventcatalog.ru/agency/rosivent/;https://eventcatalog.ru/agency/event_agentstva/
2401;РосКомПраздник;;+7(863) 255-99-59;;;;;;;https://eventcatalog.ru/agency/roskomprazdnik/;https://eventcatalog.ru/agency/event_agentstva/
2402;Росмедиа;;+7(495)778-10-09;;;;;;;https://eventcatalog.ru/agency/rosmedia/;https://eventcatalog.ru/agency/event_agentstva/
2403;Российская Компания Событий;;+7(951) 592-79-05;;;;;;;https://eventcatalog.ru/agency/rossiyskaya_kompaniya_sobytiy/;https://eventcatalog.ru/agency/event_agentstva/
2404;Рука и сердце;;+7(499)343-71-34;;;;;;;https://eventcatalog.ru/agency/ruka_i_serdce/;https://eventcatalog.ru/agency/event_agentstva/
2405;Русская Ивенторская Компания;;+7(915) 417-77-41 / +7(915) 410-00-41;;;;;;;https://eventcatalog.ru/agency/russkaya_iventorskaya_kompaniya/;https://eventcatalog.ru/agency/event_agentstva/
2406;Русские Забавы;;+7(964)579-59-59;;;;;;;https://eventcatalog.ru/agency/russkie_zabavy/;https://eventcatalog.ru/agency/event_agentstva/
2407;Русский Ивент;;+7(812) 921-26-00 / +7(906) 243-80-00;;;;;;;https://eventcatalog.ru/agency/russkiy_ivent/;https://eventcatalog.ru/agency/event_agentstva/
2408;Русский праздник;;+7(911)248-71-98 / +7(911)931-20-42;;;;;;;https://eventcatalog.ru/agency/russkiy_prazdnik/;https://eventcatalog.ru/agency/event_agentstva/
2409;Русский стиль;;+7(903) 736-34-45;;;;;;;https://eventcatalog.ru/agency/russkiy_stilj/;https://eventcatalog.ru/agency/event_agentstva/
2410;Рыжая ворона;;+7(950) 476-47-47 / +7(902) 833-56-22;;;;;;;https://eventcatalog.ru/agency/ryzhaya_vorona/;https://eventcatalog.ru/agency/event_agentstva/
2411;Рыжий Апельсин;;+7(926)753-57-67 / +7(916)345-03-08;;;;;;;https://eventcatalog.ru/agency/ryzhiy_apeljsin/;https://eventcatalog.ru/agency/event_agentstva/
2412;Саид Афра;;+7(965) 305-28-35 / +7(926) 013-73-85;;;;;;;https://eventcatalog.ru/agency/said_afra/;https://eventcatalog.ru/agency/event_agentstva/
2413;Саймон;;+7(914) 497-72-20;;;;;;;https://eventcatalog.ru/agency/saymon/;https://eventcatalog.ru/agency/event_agentstva/
2414;Салон изящных поздравлений Лидии Бушуевой;;+7(926) 071-85-57;;;;;;;https://eventcatalog.ru/agency/salon_izyawnyh_pozdravleniy_lidii_bushuevoy/;https://eventcatalog.ru/agency/event_agentstva/
